scenario_id,scenario,strategy,strategy_label,run,avg_snr_db,min_snr_db,jam_snr_db,clean_snr_db,avg_sinr_db,avg_ber,avg_per,avg_throughput_kbps,avg_throughput_mbps,avg_spectral_efficiency_bps_hz,avg_jsr_db,hop_success,hop_success_rate_pct,response_latency_s,response_latency_ms,recovery_time_s,anti_jam_gain_db,thr_improvement_ratio,decision_count,action_change_count,final_comm_channel_idx,final_modulation,final_action_profile,final_coding_rate,final_spreading_factor,final_interleaving_depth,final_power_gain_db,final_sync_threshold_db,final_bandwidth_scale,final_route_diversity,overlap_ratio,post_jam_overlap_ratio,task_completed,task_progress,completion_time_s,available_channel_ratio,emergency_score
base_station_outage,基站退服,受干扰无抗扰,Jammed No-AntiJam,12,12.7244,6.751,8.9999,24.1307,11.5936,5.6505863747067484e-05,0.15510598983496007,231.7031,0.2317,0.1158,15.0,,,,,,5.9734,429.72,0,0,2,QPSK,常规QPSK,0.75,1.0,1,14,8.0,1.0,1,0.7538,1.0,1,1.0,1.32,0.5365,59.5886
base_station_outage,基站退服,受干扰无抗扰,Jammed No-AntiJam,13,12.8017,7.513,9.1078,24.1145,11.6709,4.1596227402761226e-05,0.13251605589935572,238.5974,0.2386,0.1193,15.0,,,,,,5.2887,109.06,0,0,2,QPSK,常规QPSK,0.75,1.0,1,14,8.0,1.0,1,0.7538,1.0,1,1.0,1.2,0.5358,60.6601
base_station_outage,基站退服,受干扰无抗扰,Jammed No-AntiJam,14,12.6607,7.22,8.9587,23.9982,11.53,5.726800582323672e-05,0.16661029378545475,230.5947,0.2306,0.1153,15.0,,,,,,5.4407,319.08,0,0,2,QPSK,常规QPSK,0.75,1.0,1,14,8.0,1.0,1,0.7538,1.0,1,1.0,1.32,0.5338,59.2431
base_station_outage,基站退服,受干扰无抗扰,Jammed No-AntiJam,15,12.6361,7.204,8.9453,23.9392,11.5053,5.824734959381104e-05,0.1687888247015734,231.3554,0.2314,0.1157,15.0,,,,,,5.4321,369.34,0,0,2,QPSK,常规QPSK,0.75,1.0,1,14,8.0,1.0,1,0.7538,1.0,1,1.0,1.2,0.5415,59.2586
base_station_outage,基站退服,受干扰无抗扰,Jammed No-AntiJam,16,12.6884,6.649,8.9654,24.0902,11.5577,5.597796592385886e-05,0.15905666170615984,231.2241,0.2312,0.1156,15.0,,,,,,6.0394,278.02,0,0,2,QPSK,常规QPSK,0.75,1.0,1,14,8.0,1.0,1,0.7538,1.0,1,1.0,1.2,0.5404,59.4617
base_station_outage,基站退服,受干扰无抗扰,Jammed No-AntiJam,17,12.7135,6.673,9.0273,24.0026,11.5828,5.3005081364312475e-05,0.14996200743805604,234.6222,0.2346,0.1173,15.0,,,,,,6.0405,336.16,0,0,2,QPSK,常规QPSK,0.75,1.0,1,14,8.0,1.0,1,0.7538,1.0,1,1.0,1.32,0.5373,59.945
base_station_outage,基站退服,受干扰无抗扰,Jammed No-AntiJam,18,12.7207,6.738,9.0382,23.9986,11.59,5.384672590236741e-05,0.1504192734490395,231.7893,0.2318,0.1159,15.0,,,,,,5.9827,335.48,0,0,2,QPSK,常规QPSK,0.75,1.0,1,14,8.0,1.0,1,0.7538,1.0,1,1.0,1.32,0.5388,59.6989
base_station_outage,基站退服,受干扰无抗扰,Jammed No-AntiJam,19,12.6649,6.932,8.9301,24.103,11.5342,5.9349459676409164e-05,0.16721885856321675,232.7276,0.2327,0.1164,15.0,,,,,,5.7329,359.21,0,0,2,QPSK,常规QPSK,0.75,1.0,1,14,8.0,1.0,1,0.7538,1.0,1,1.0,1.2,0.5408,59.4075
base_station_outage,基站退服,受干扰无抗扰,Jammed No-AntiJam,20,12.5808,6.563,8.8958,23.8663,11.4501,7.07297328796074e-05,0.18655767295191436,231.0734,0.2311,0.1155,15.0,,,,,,6.0179,437.91,0,0,2,QPSK,常规QPSK,0.75,1.0,1,14,8.0,1.0,1,0.7538,1.0,1,1.0,1.2,0.55,58.8442
base_station_outage,基站退服,受干扰无抗扰,Jammed No-AntiJam,21,12.7202,7.15,9.0627,23.9213,11.5894,4.919599800023742e-05,0.1443227435672791,234.9487,0.2349,0.1175,15.0,,,,,,5.5702,432.56,0,0,2,QPSK,常规QPSK,0.75,1.0,1,14,8.0,1.0,1,0.7538,1.0,1,1.0,1.2,0.5304,60.0963
base_station_outage,基站退服,受干扰无抗扰,Jammed No-AntiJam,22,12.7364,6.944,9.044,24.0444,11.6057,5.29108386621193e-05,0.14964769080461135,230.1554,0.2302,0.1151,15.0,,,,,,5.7924,347.58,0,0,2,QPSK,常规QPSK,0.75,1.0,1,14,8.0,1.0,1,0.7538,1.0,1,1.0,1.32,0.5435,59.5797
base_station_outage,基站退服,受干扰无抗扰,Jammed No-AntiJam,23,12.7175,7.091,8.9733,24.184,11.5867,5.354921214974096e-05,0.157699563197226,236.988,0.237,0.1185,15.0,,,,,,5.6265,341.64,0,0,2,QPSK,常规QPSK,0.75,1.0,1,14,8.0,1.0,1,0.7538,1.0,1,1.0,1.2,0.5358,59.9719
base_station_outage,基站退服,受干扰无抗扰,Jammed No-AntiJam,24,12.6764,5.8,8.9839,23.9848,11.5457,6.828355883874387e-05,0.16120941402034217,230.9698,0.231,0.1155,15.0,,,,,,6.8764,440.24,0,0,2,QPSK,常规QPSK,0.75,1.0,1,14,8.0,1.0,1,0.7538,1.0,1,1.0,1.32,0.5365,59.3932
base_station_outage,基站退服,受干扰无抗扰,Jammed No-AntiJam,25,12.7596,7.078,9.0869,24.0069,11.6288,4.7828248662566e-05,0.14069712489537267,232.9835,0.233,0.1165,15.0,,,,,,5.6816,381.35,0,0,2,QPSK,常规QPSK,0.75,1.0,1,14,8.0,1.0,1,0.7538,1.0,1,1.0,1.32,0.5388,60.0123
base_station_outage,基站退服,受干扰无抗扰,Jammed No-AntiJam,26,12.7926,7.1,9.0933,24.122,11.6619,4.7896931579518994e-05,0.13894073622956873,233.9752,0.234,0.117,15.0,,,,,,5.6926,336.91,0,0,2,QPSK,常规QPSK,0.75,1.0,1,14,8.0,1.0,1,0.7538,1.0,1,1.0,1.2,0.5385,60.1335
base_station_outage,基站退服,受干扰无抗扰,Jammed No-AntiJam,27,12.7671,6.933,9.0878,24.035,11.6363,4.800413722150748e-05,0.14029884608101126,232.6644,0.2327,0.1163,15.0,,,,,,5.8341,433.8,0,0,2,QPSK,常规QPSK,0.75,1.0,1,14,8.0,1.0,1,0.7538,1.0,1,1.0,1.2,0.5385,59.9944
base_station_outage,基站退服,受干扰无抗扰,Jammed No-AntiJam,28,12.7618,6.884,9.0725,24.0602,11.631,4.591166453921021e-05,0.13626771285641442,234.9713,0.235,0.1175,15.0,,,,,,5.8778,505.78,0,0,2,QPSK,常规QPSK,0.75,1.0,1,14,8.0,1.0,1,0.7538,1.0,1,1.0,1.2,0.5362,60.2754
base_station_outage,基站退服,受干扰无抗扰,Jammed No-AntiJam,29,12.6686,6.723,8.964,24.0141,11.5379,5.885148404672984e-05,0.15999299902556036,229.7578,0.2298,0.1149,15.0,,,,,,5.9456,431.46,0,0,2,QPSK,常规QPSK,0.75,1.0,1,14,8.0,1.0,1,0.7538,1.0,1,1.0,1.2,0.5415,59.3189
base_station_outage,基站退服,受干扰无抗扰,Jammed No-AntiJam,30,12.6405,6.922,8.9875,23.828,11.5098,5.502163884748134e-05,0.15392262598170742,232.6126,0.2326,0.1163,15.0,,,,,,5.7185,416.22,0,0,2,QPSK,常规QPSK,0.75,1.0,1,14,8.0,1.0,1,0.7538,1.0,1,1.0,1.2,0.5365,59.6904
base_station_outage,基站退服,受干扰无抗扰,Jammed No-AntiJam,31,12.7622,6.904,9.0677,24.0765,11.6314,5.1032187042188245e-05,0.1446509183790048,233.4572,0.2335,0.1167,15.0,,,,,,5.8582,376.5,0,0,2,QPSK,常规QPSK,0.75,1.0,1,14,8.0,1.0,1,0.7538,1.0,1,1.0,1.2,0.5423,59.9648
base_station_outage,基站退服,受干扰无抗扰,Jammed No-AntiJam,32,12.7236,6.968,9.0219,24.0602,11.5929,5.0403458849486115e-05,0.14971096255271882,234.1673,0.2342,0.1171,15.0,,,,,,5.7556,336.7,0,0,2,QPSK,常规QPSK,0.75,1.0,1,14,8.0,1.0,1,0.7538,1.0,1,1.0,1.2,0.5377,59.9126
base_station_outage,基站退服,受干扰无抗扰,Jammed No-AntiJam,33,12.719,6.905,9.0384,23.9909,11.5883,5.187177732557547e-05,0.15043434440780382,230.761,0.2308,0.1154,15.0,,,,,,5.814,333.55,0,0,2,QPSK,常规QPSK,0.75,1.0,1,14,8.0,1.0,1,0.7538,1.0,1,1.0,1.2,0.5354,59.6128
base_station_outage,基站退服,受干扰无抗扰,Jammed No-AntiJam,34,12.6567,7.296,8.944,24.0268,11.5259,5.817779292781543e-05,0.16942135260753902,227.7181,0.2277,0.1139,15.0,,,,,,5.3607,276.6,0,0,2,QPSK,常规QPSK,0.75,1.0,1,14,8.0,1.0,1,0.7538,1.0,1,1.0,1.32,0.5392,58.9415
base_station_outage,基站退服,受干扰无抗扰,Jammed No-AntiJam,35,12.7452,7.097,9.0162,24.1651,11.6144,5.6966622385843726e-05,0.15578384256539285,238.4631,0.2385,0.1192,15.0,,,,,,5.6482,389.67,0,0,2,QPSK,常规QPSK,0.75,1.0,1,14,8.0,1.0,1,0.7538,1.0,1,1.0,1.2,0.5388,60.137
base_station_outage,基站退服,受干扰无抗扰,Jammed No-AntiJam,36,12.677,6.692,8.9813,23.9952,11.5463,5.525108454882346e-05,0.1543857850151835,230.4494,0.2304,0.1152,15.0,,,,,,5.985,361.5,0,0,2,QPSK,常规QPSK,0.75,1.0,1,14,8.0,1.0,1,0.7538,1.0,1,1.0,1.32,0.5481,59.4999
base_station_outage,基站退服,受干扰无抗扰,Jammed No-AntiJam,37,12.7456,6.97,9.0352,24.1087,11.6148,5.33521040934636e-05,0.15101770431170142,230.9109,0.2309,0.1155,15.0,,,,,,5.7756,348.44,0,0,2,QPSK,常规QPSK,0.75,1.0,1,14,8.0,1.0,1,0.7538,1.0,1,1.0,1.2,0.5385,59.6125
base_station_outage,基站退服,受干扰无抗扰,Jammed No-AntiJam,38,12.7218,6.998,9.04,23.997,11.591,5.505260280976136e-05,0.15832254593881362,232.3718,0.2324,0.1162,15.0,,,,,,5.7237,387.37,0,0,2,QPSK,常规QPSK,0.75,1.0,1,14,8.0,1.0,1,0.7538,1.0,1,1.0,1.2,0.5415,59.5735
base_station_outage,基站退服,受干扰无抗扰,Jammed No-AntiJam,39,12.7261,7.208,9.0432,24.0049,11.5953,5.021502884693038e-05,0.14868204320549586,229.7422,0.2297,0.1149,15.0,,,,,,5.5181,433.68,0,0,2,QPSK,常规QPSK,0.75,1.0,1,14,8.0,1.0,1,0.7538,1.0,1,1.0,1.2,0.5319,59.5665
base_station_outage,基站退服,受干扰无抗扰,Jammed No-AntiJam,40,12.7032,7.175,9.0608,23.8579,11.5724,4.9562384824905724e-05,0.14415785214168353,235.5399,0.2355,0.1178,15.0,,,,,,5.5282,280.61,0,0,2,QPSK,常规QPSK,0.75,1.0,1,14,8.0,1.0,1,0.7538,1.0,1,1.0,1.2,0.5335,60.1492
base_station_outage,基站退服,受干扰无抗扰,Jammed No-AntiJam,41,12.6954,6.5,8.9943,24.0299,11.5646,6.292116791154657e-05,0.16024568255297175,233.1194,0.2331,0.1166,15.0,,,,,,6.1954,350.19,0,0,2,QPSK,常规QPSK,0.75,1.0,1,14,8.0,1.0,1,0.7538,1.0,1,1.0,1.2,0.5331,59.5935
base_station_outage,基站退服,受干扰无抗扰,Jammed No-AntiJam,42,12.6965,7.055,8.9832,24.0684,11.5657,5.543124820058997e-05,0.16069728570262323,229.6422,0.2296,0.1148,15.0,,,,,,5.6415,308.86,0,0,2,QPSK,常规QPSK,0.75,1.0,1,14,8.0,1.0,1,0.7538,1.0,1,1.0,1.2,0.545,59.2938
base_station_outage,基站退服,受干扰无抗扰,Jammed No-AntiJam,43,12.6885,6.79,9.0017,23.9793,11.5577,5.332399996900391e-05,0.15234230633398824,236.164,0.2362,0.1181,15.0,,,,,,5.8985,487.41,0,0,2,QPSK,常规QPSK,0.75,1.0,1,14,8.0,1.0,1,0.7538,1.0,1,1.0,1.2,0.5369,60.0211
base_station_outage,基站退服,受干扰无抗扰,Jammed No-AntiJam,44,12.6789,7.032,8.9699,24.0377,11.5481,5.727329330289204e-05,0.1616150745381361,232.8293,0.2328,0.1164,15.0,,,,,,5.6469,295.74,0,0,2,QPSK,常规QPSK,0.75,1.0,1,14,8.0,1.0,1,0.7538,1.0,1,1.0,1.2,0.545,59.5392
base_station_outage,基站退服,受干扰无抗扰,Jammed No-AntiJam,45,12.7009,7.374,9.0069,24.0138,11.5701,4.766486709119324e-05,0.14699059442362575,230.5615,0.2306,0.1153,15.0,,,,,,5.3269,187.14,0,0,2,QPSK,常规QPSK,0.75,1.0,1,14,8.0,1.0,1,0.7538,1.0,1,1.0,1.32,0.5312,59.672
base_station_outage,基站退服,受干扰无抗扰,Jammed No-AntiJam,46,12.712,7.104,9.0253,24.0026,11.5813,5.257320118065317e-05,0.15011359777380212,233.4603,0.2335,0.1167,15.0,,,,,,5.608,393.33,0,0,2,QPSK,常规QPSK,0.75,1.0,1,14,8.0,1.0,1,0.7538,1.0,1,1.0,1.2,0.5335,59.8448
base_station_outage,基站退服,受干扰无抗扰,Jammed No-AntiJam,47,12.853,6.875,9.1512,24.1897,11.7222,4.255710802895671e-05,0.12590745714176318,235.1098,0.2351,0.1176,15.0,,,,,,5.978,371.15,0,0,2,QPSK,常规QPSK,0.75,1.0,1,14,8.0,1.0,1,0.7538,1.0,1,1.0,1.2,0.5385,60.5148
base_station_outage,基站退服,受干扰无抗扰,Jammed No-AntiJam,48,12.714,6.68,8.9868,24.1288,11.5832,5.9012742379293256e-05,0.16188498615592528,233.5339,0.2335,0.1168,15.0,,,,,,6.034,364.56,0,0,2,QPSK,常规QPSK,0.75,1.0,1,14,8.0,1.0,1,0.7538,1.0,1,1.0,1.2,0.5331,59.592
base_station_outage,基站退服,受干扰无抗扰,Jammed No-AntiJam,49,12.6541,6.766,8.9484,24.0027,11.5233,6.609648951424507e-05,0.17360477839003005,227.1926,0.2272,0.1136,15.0,,,,,,5.8881,363.24,0,0,2,QPSK,常规QPSK,0.75,1.0,1,14,8.0,1.0,1,0.7538,1.0,1,1.0,1.2,0.5288,58.8057
base_station_outage,基站退服,智能决策抗扰,Intelligent Anti-Jam,0,23.0778,9.228,22.955,23.454,23.0663,2.085336836760953e-06,0.008490024350753344,403.5367,0.4035,0.2018,15.0,,,0.24,240.0,0.6,13.8562,10.74,1,1,9,16QAM,16QAM快速图传,0.78,1.0,1,18,7.5,1.0,1,0.0077,0.0102,1,1.0,1.2,0.5358,98.9478
base_station_outage,基站退服,智能决策抗扰,Intelligent Anti-Jam,1,23.0112,8.132,22.9212,23.2867,22.9996,2.7619515055310906e-06,0.010559818043337724,400.4189,0.4004,0.2002,15.0,,,0.24,240.0,0.6,14.8084,22.2,1,1,9,16QAM,16QAM快速图传,0.78,1.0,1,18,7.5,1.0,1,0.0077,0.0102,1,1.0,1.2,0.5404,98.9023
base_station_outage,基站退服,智能决策抗扰,Intelligent Anti-Jam,2,23.1117,8.91,23.0125,23.4153,23.1001,2.2048720021027728e-06,0.008931643824744352,398.4805,0.3985,0.1992,15.0,,,0.24,240.0,0.6,14.2828,12.08,1,1,9,16QAM,16QAM快速图传,0.78,1.0,1,18,7.5,1.0,1,0.0077,0.0102,1,1.0,1.2,0.5377,98.9381
base_station_outage,基站退服,智能决策抗扰,Intelligent Anti-Jam,3,23.046,8.375,22.9179,23.4382,23.0344,2.382979763331228e-06,0.009422452612859384,399.518,0.3995,0.1998,15.0,,,0.24,240.0,0.6,14.8844,15.53,1,1,9,16QAM,16QAM快速图传,0.78,1.0,1,18,7.5,1.0,1,0.0077,0.0102,1,1.0,1.2,0.5396,98.9273
base_station_outage,基站退服,智能决策抗扰,Intelligent Anti-Jam,4,22.9952,7.705,22.9072,23.2647,22.9837,3.2883739283600305e-06,0.011389366750465625,397.746,0.3977,0.1989,15.0,,,0.24,240.0,0.6,15.1252,49.54,1,1,9,16QAM,16QAM快速图传,0.78,1.0,1,18,7.5,1.0,1,0.0077,0.0102,1,1.0,1.32,0.5365,98.884
base_station_outage,基站退服,智能决策抗扰,Intelligent Anti-Jam,5,23.0859,7.101,22.9596,23.4728,23.0744,5.590507016063888e-06,0.014145400417043775,399.3528,0.3994,0.1997,15.0,,,0.24,240.0,0.6,16.0513,460.87,1,1,8,16QAM,16QAM快速图传,0.78,1.0,1,18,7.5,1.0,1,0.0077,0.0102,1,1.0,1.2,0.5381,98.8234
base_station_outage,基站退服,智能决策抗扰,Intelligent Anti-Jam,6,23.1148,8.632,23.0006,23.4645,23.1033,2.2827101772108567e-06,0.009176543553013613,397.269,0.3973,0.1986,15.0,,,0.24,240.0,0.6,14.4364,10.12,1,1,8,16QAM,16QAM快速图传,0.78,1.0,1,18,7.5,1.0,1,0.0077,0.0102,1,1.0,1.32,0.5292,98.9327
base_station_outage,基站退服,智能决策抗扰,Intelligent Anti-Jam,7,23.0117,8.061,22.8793,23.4172,23.0002,2.6390367821807923e-06,0.009998784508752497,402.9355,0.4029,0.2015,15.0,,,0.24,240.0,0.6,15.0572,23.24,1,1,8,16QAM,16QAM快速图传,0.78,1.0,1,18,7.5,1.0,1,0.0077,0.0102,1,1.0,1.32,0.5369,98.9146
base_station_outage,基站退服,智能决策抗扰,Intelligent Anti-Jam,8,23.0848,8.358,22.9121,23.6139,23.0733,2.424850171587986e-06,0.009572183249129668,397.4377,0.3974,0.1987,15.0,,,0.24,240.0,0.6,14.8211,15.0,1,1,9,16QAM,16QAM快速图传,0.78,1.0,1,18,7.5,1.0,1,0.0077,0.0102,1,1.0,1.32,0.5381,98.924
base_station_outage,基站退服,智能决策抗扰,Intelligent Anti-Jam,9,23.1335,8.093,23.0313,23.4465,23.122,2.651781935738264e-06,0.010111343678384616,399.3603,0.3994,0.1997,15.0,,,0.24,240.0,0.6,14.8869,21.53,1,1,8,16QAM,16QAM快速图传,0.78,1.0,1,18,7.5,1.0,1,0.0077,0.0102,1,1.0,1.2,0.5408,98.9122
base_station_outage,基站退服,智能决策抗扰,Intelligent Anti-Jam,10,23.067,7.944,22.9509,23.4225,23.0554,2.8295696169430876e-06,0.010474561237658562,404.1343,0.4041,0.2021,15.0,,,0.24,240.0,0.6,15.2236,36.02,1,1,9,16QAM,16QAM快速图传,0.78,1.0,1,18,7.5,1.0,1,0.0077,0.0102,1,1.0,1.2,0.5327,98.9042
base_station_outage,基站退服,智能决策抗扰,Intelligent Anti-Jam,11,23.1189,7.672,23.021,23.4186,23.1073,3.2243369711670863e-06,0.011020473638670052,399.2689,0.3993,0.1996,15.0,,,0.24,240.0,0.6,15.352,68.4,1,1,8,16QAM,16QAM快速图传,0.78,1.0,1,18,7.5,1.0,1,0.0077,0.0102,1,1.0,1.2,0.5396,98.8922
base_station_outage,基站退服,智能决策抗扰,Intelligent Anti-Jam,12,23.1406,7.618,23.006,23.5528,23.129,3.286262887691061e-06,0.010987094223691233,397.924,0.3979,0.199,15.0,,,0.24,240.0,0.6,15.4388,89.15,1,1,9,16QAM,16QAM快速图传,0.78,1.0,1,18,7.5,1.0,1,0.0077,0.0102,1,1.0,1.32,0.5381,98.8929
base_station_outage,基站退服,智能决策抗扰,Intelligent Anti-Jam,13,23.0598,9.051,22.9145,23.5047,23.0482,2.1878989042202803e-06,0.008874032264723893,402.4936,0.4025,0.2012,15.0,,,0.24,240.0,0.6,14.1763,10.88,1,1,9,16QAM,16QAM快速图传,0.78,1.0,1,18,7.5,1.0,1,0.0077,0.0102,1,1.0,1.32,0.5477,98.9394
base_station_outage,基站退服,智能决策抗扰,Intelligent Anti-Jam,14,23.0944,8.191,22.9379,23.5737,23.0829,2.5548826410268432e-06,0.009892296737690896,400.7916,0.4008,0.2004,15.0,,,0.24,240.0,0.6,15.098,20.34,1,1,9,16QAM,16QAM快速图传,0.78,1.0,1,18,7.5,1.0,1,0.0077,0.0102,1,1.0,1.32,0.5373,98.917
base_station_outage,基站退服,智能决策抗扰,Intelligent Anti-Jam,15,23.0484,8.598,22.9182,23.447,23.0368,2.414116110376453e-06,0.009640372263524192,403.8002,0.4038,0.2019,15.0,,,0.24,240.0,0.6,14.5105,14.23,1,1,9,16QAM,16QAM快速图传,0.78,1.0,1,18,7.5,1.0,1,0.0077,0.0102,1,1.0,1.2,0.5415,98.9225
base_station_outage,基站退服,智能决策抗扰,Intelligent Anti-Jam,16,23.0806,8.429,22.9836,23.3776,23.069,2.572759108997568e-06,0.01012574523952933,398.9072,0.3989,0.1995,15.0,,,0.24,240.0,0.6,14.6756,16.15,1,1,9,16QAM,16QAM快速图传,0.78,1.0,1,18,7.5,1.0,1,0.0077,0.0102,1,1.0,1.32,0.5342,98.9118
base_station_outage,基站退服,智能决策抗扰,Intelligent Anti-Jam,17,23.1186,9.948,22.9906,23.5107,23.1071,1.980910375053417e-06,0.008079929512947642,397.1512,0.3972,0.1986,15.0,,,0.24,240.0,0.6,13.1441,9.12,1,1,8,16QAM,16QAM快速图传,0.78,1.0,1,18,7.5,1.0,1,0.0077,0.0102,1,1.0,1.32,0.535,98.9569
base_station_outage,基站退服,智能决策抗扰,Intelligent Anti-Jam,18,23.0685,8.962,22.9209,23.5205,23.0569,2.1352552360219686e-06,0.00866973848724479,397.2729,0.3973,0.1986,15.0,,,0.24,240.0,0.6,14.2553,9.15,1,1,9,16QAM,16QAM快速图传,0.78,1.0,1,18,7.5,1.0,1,0.0077,0.0102,1,1.0,1.2,0.5319,98.9439
base_station_outage,基站退服,智能决策抗扰,Intelligent Anti-Jam,19,23.0588,8.631,22.9165,23.4945,23.0473,2.335603910426799e-06,0.00937242114092955,396.0599,0.3961,0.198,15.0,,,0.24,240.0,0.6,14.5739,11.01,1,1,9,16QAM,16QAM快速图传,0.78,1.0,1,18,7.5,1.0,1,0.0077,0.0102,1,1.0,1.2,0.5408,98.9284
base_station_outage,基站退服,智能决策抗扰,Intelligent Anti-Jam,20,23.068,8.335,22.985,23.3222,23.0565,2.49290085420851e-06,0.009810050315529947,401.3686,0.4014,0.2007,15.0,,,0.24,240.0,0.6,14.7538,16.96,1,1,9,16QAM,16QAM快速图传,0.78,1.0,1,18,7.5,1.0,1,0.0077,0.0102,1,1.0,1.2,0.5396,98.9188
base_station_outage,基站退服,智能决策抗扰,Intelligent Anti-Jam,21,23.1096,7.985,22.9484,23.6034,23.0981,2.8577457589435498e-06,0.010668718053079146,400.9787,0.401,0.2005,15.0,,,0.24,240.0,0.6,15.2928,31.99,1,1,9,16QAM,16QAM快速图传,0.78,1.0,1,18,7.5,1.0,1,0.0077,0.0102,1,1.0,1.2,0.53,98.8999
base_station_outage,基站退服,智能决策抗扰,Intelligent Anti-Jam,22,23.0433,8.515,22.9002,23.4818,23.0318,2.387861038603492e-06,0.009526857471283717,398.3813,0.3984,0.1992,15.0,,,0.24,240.0,0.6,14.6242,16.22,1,1,9,16QAM,16QAM快速图传,0.78,1.0,1,18,7.5,1.0,1,0.0077,0.0102,1,1.0,1.2,0.5358,98.925
base_station_outage,基站退服,智能决策抗扰,Intelligent Anti-Jam,23,23.1263,8.006,22.9996,23.5143,23.1148,2.744971233619379e-06,0.010298240144902042,395.7991,0.3958,0.1979,15.0,,,0.24,240.0,0.6,15.1926,28.37,1,1,9,16QAM,16QAM快速图传,0.78,1.0,1,18,7.5,1.0,1,0.0077,0.0102,1,1.0,1.2,0.5362,98.9081
base_station_outage,基站退服,智能决策抗扰,Intelligent Anti-Jam,24,23.1363,7.906,23.0064,23.5342,23.1248,2.8297249095465296e-06,0.010367692214641995,404.8388,0.4048,0.2024,15.0,,,0.24,240.0,0.6,15.2955,42.59,1,1,8,16QAM,16QAM快速图传,0.78,1.0,1,18,7.5,1.0,1,0.0077,0.0102,1,1.0,1.2,0.5438,98.9065
base_station_outage,基站退服,智能决策抗扰,Intelligent Anti-Jam,25,23.0845,9.277,22.9553,23.48,23.0729,2.0598741941260556e-06,0.008390844723045437,398.9025,0.3989,0.1995,15.0,,,0.24,240.0,0.6,13.86,8.93,1,1,9,16QAM,16QAM快速图传,0.78,1.0,1,18,7.5,1.0,1,0.0077,0.0102,1,1.0,1.2,0.5373,98.95
base_station_outage,基站退服,智能决策抗扰,Intelligent Anti-Jam,26,23.0628,8.848,22.9105,23.5293,23.0513,2.138953716361365e-06,0.008666605365654221,396.457,0.3965,0.1982,15.0,,,0.24,240.0,0.6,14.3335,11.23,1,1,8,16QAM,16QAM快速图传,0.78,1.0,1,18,7.5,1.0,1,0.0077,0.0102,1,1.0,1.2,0.5354,98.944
base_station_outage,基站退服,智能决策抗扰,Intelligent Anti-Jam,27,23.059,8.659,22.9577,23.3694,23.0475,2.3228327580058306e-06,0.009332389548414087,396.877,0.3969,0.1984,15.0,,,0.24,240.0,0.6,14.4225,11.78,1,1,9,16QAM,16QAM快速图传,0.78,1.0,1,18,7.5,1.0,1,0.0077,0.0102,1,1.0,1.32,0.54,98.9293
base_station_outage,基站退服,智能决策抗扰,Intelligent Anti-Jam,28,23.0457,8.693,22.8975,23.4998,23.0342,2.251102101316702e-06,0.009073089814256757,396.574,0.3966,0.1983,15.0,,,0.24,240.0,0.6,14.4585,11.14,1,1,9,16QAM,16QAM快速图传,0.78,1.0,1,18,7.5,1.0,1,0.0077,0.0102,1,1.0,1.32,0.5427,98.935
base_station_outage,基站退服,智能决策抗扰,Intelligent Anti-Jam,29,23.0652,8.886,22.9866,23.306,23.0536,2.2368294449131786e-06,0.009047424270859968,399.397,0.3994,0.1997,15.0,,,0.24,240.0,0.6,14.0861,12.87,1,1,9,16QAM,16QAM快速图传,0.78,1.0,1,18,7.5,1.0,1,0.0077,0.0102,1,1.0,1.2,0.5323,98.9356
base_station_outage,基站退服,智能决策抗扰,Intelligent Anti-Jam,30,23.1021,9.641,22.9999,23.415,23.0906,2.024698173860254e-06,0.008255429169221515,405.5724,0.4056,0.2028,15.0,,,0.24,240.0,0.6,13.4543,8.65,1,1,8,16QAM,16QAM快速图传,0.78,1.0,1,18,7.5,1.0,1,0.0077,0.0102,1,1.0,1.2,0.5423,98.953
base_station_outage,基站退服,智能决策抗扰,Intelligent Anti-Jam,31,23.052,9.512,22.9595,23.3352,23.0404,2.0461564429789615e-06,0.008339862484259225,397.9826,0.398,0.199,15.0,,,0.24,240.0,0.6,13.5843,8.12,1,1,9,16QAM,16QAM快速图传,0.78,1.0,1,18,7.5,1.0,1,0.0077,0.0102,1,1.0,1.2,0.5265,98.9511
base_station_outage,基站退服,智能决策抗扰,Intelligent Anti-Jam,32,23.1005,8.14,22.9627,23.5223,23.0889,2.610144221872342e-06,0.010029583437510576,399.3293,0.3993,0.1997,15.0,,,0.24,240.0,0.6,15.063,21.82,1,1,8,16QAM,16QAM快速图传,0.78,1.0,1,18,7.5,1.0,1,0.0077,0.0102,1,1.0,1.32,0.5385,98.914
base_station_outage,基站退服,智能决策抗扰,Intelligent Anti-Jam,33,23.013,7.07,22.8927,23.3815,23.0014,4.812365758098768e-06,0.012135884777822731,401.7572,0.4018,0.2009,15.0,,,0.24,240.0,0.6,16.0023,402.88,1,1,9,16QAM,16QAM快速图传,0.78,1.0,1,18,7.5,1.0,1,0.0077,0.0102,1,1.0,1.2,0.5381,98.8676
base_station_outage,基站退服,智能决策抗扰,Intelligent Anti-Jam,34,23.1357,9.27,23.0015,23.5469,23.1242,2.1053406107136635e-06,0.00856781113063564,399.8452,0.3998,0.1999,15.0,,,0.24,240.0,0.6,13.8609,9.52,1,1,9,16QAM,16QAM快速图传,0.78,1.0,1,18,7.5,1.0,1,0.0077,0.0102,1,1.0,1.2,0.5377,98.9461
